,review,hotel,hotel_url
0,"Phòng cũ, khóa cửa mất ốc vít, lung lay như sắp rơi ra. Ổ cắm đầu giường không có, phải cắm nối từ phòng khác sang",ï»¿Huong Giang Hotel Resort and Spa,https://www.traveloka.com/en-vn/hotel/vietnam/huong-giang-hotel-resort-and-spa-1000000240823
1,"Khách sạn tuy hơi cũ nhưng có vị trí đẹp, nhìn ra sông Hương, ăn sáng không quá nhiều đồ ăn nhưng chất lượng ổn. Phù hợp giá tiền. Sẽ quay lại nếu có dịp",ï»¿Huong Giang Hotel Resort and Spa,https://www.traveloka.com/en-vn/hotel/vietnam/huong-giang-hotel-resort-and-spa-1000000240823
2,"Rất tốt, khách sạn sạch sẽ, đầy đủ tiện nghi, lễ tân lịch sự, oki nhé các bạn",ï»¿Huong Giang Hotel Resort and Spa,https://www.traveloka.com/en-vn/hotel/vietnam/huong-giang-hotel-resort-and-spa-1000000240823
3,"khách sạn ngay bên bờ sông rộng rãi, thoáng mát",ï»¿Huong Giang Hotel Resort and Spa,https://www.traveloka.com/en-vn/hotel/vietnam/huong-giang-hotel-resort-and-spa-1000000240823
4,"Phòng okay, có điều cũ quá, vị trí view đẹp mà nôin thất tường pla pla cũ, sửa chữa làm mới thì là một nơi tuyệt vời",ï»¿Huong Giang Hotel Resort and Spa,https://www.traveloka.com/en-vn/hotel/vietnam/huong-giang-hotel-resort-and-spa-1000000240823
5,Khách sạn hơi cũ hên khi vào phòng có mùi ẩm mốc,ï»¿Huong Giang Hotel Resort and Spa,https://www.traveloka.com/en-vn/hotel/vietnam/huong-giang-hotel-resort-and-spa-1000000240823
6,"Quá tệ so với giá tiền, nội thất cũ kỹ, 2 vợ chồng checkin mà tiếp tân đưa phòng 2 giường đơn (không ý tứ, ý thức cơ bản tối thiểu nhất không có) phản ánh thì khách sạn hứa chuẩn bị giường, đi mãi tối mới về cũng không thấy ai giúp đổi gì, phải gọi lại lần nữa thì cho nhân viên đẩy 2 giường đơn sát lại có rãnh giữa sao ngủ, đề nghị trả lại mức giá hợp lý cho khách hàng",ï»¿Huong Giang Hotel Resort and Spa,https://www.traveloka.com/en-vn/hotel/vietnam/huong-giang-hotel-resort-and-spa-1000000240823
7,Phòng gia đình rộng vệ sinh sạch sẽ. Nhân viên thân thiện,ï»¿Huong Giang Hotel Resort and Spa,https://www.traveloka.com/en-vn/hotel/vietnam/huong-giang-hotel-resort-and-spa-1000000240823
8,"Dịch vụ khách sạn vô cùng tốt, nhân viên nhanh nhẹn nhiệt tình, hiếu khách, lịch sự. Khách sạn xây dựng lâu rồi nên hơi cũ nhưng sạch sẽ. Sau này đến Huế mình sẽ quay lại đây.",ï»¿Huong Giang Hotel Resort and Spa,https://www.traveloka.com/en-vn/hotel/vietnam/huong-giang-hotel-resort-and-spa-1000000240823
9,,ï»¿Huong Giang Hotel Resort and Spa,https://www.traveloka.com/en-vn/hotel/vietnam/huong-giang-hotel-resort-and-spa-1000000240823
10,Khách sạn ổn và có view đẹp. Phòng ốc cũng khá rộng rãi và đầy đủ tiện nghi. Nhân viên nhanh nhẹn xử lý và cũng rất vui vẻ niềm nở.,ï»¿Huong Giang Hotel Resort and Spa,https://www.traveloka.com/en-vn/hotel/vietnam/huong-giang-hotel-resort-and-spa-1000000240823
11,"Phòng sạch sẽ, lễ tân phục vụ dễ thương, khi yêu cầu hỗ trợ thì được tư vấn nhiệt tình. Bữa ăn sáng ok, đa dạng món phù hợp nhiều độ tuổi. Tôi hài lòng với chuyến đi nghỉ vừa qua. Hẹn gặp lại lần sau khi có dịp ghé huế.",ï»¿Huong Giang Hotel Resort and Spa,https://www.traveloka.com/en-vn/hotel/vietnam/huong-giang-hotel-resort-and-spa-1000000240823
12,Phòng rộng rãi thoải mái! Nhân viên phục vụ nhiệt tình.,ï»¿Huong Giang Hotel Resort and Spa,https://www.traveloka.com/en-vn/hotel/vietnam/huong-giang-hotel-resort-and-spa-1000000240823
13,Khách sạn view đẹp nhưng nội thất đã quá cũ.,ï»¿Huong Giang Hotel Resort and Spa,https://www.traveloka.com/en-vn/hotel/vietnam/huong-giang-hotel-resort-and-spa-1000000240823
14,"đẹp nhưng nên trang bị Smart TV, TV xem truyền hình cap nên hơi chán",ï»¿Huong Giang Hotel Resort and Spa,https://www.traveloka.com/en-vn/hotel/vietnam/huong-giang-hotel-resort-and-spa-1000000240823
15,"Nội thất hơi cũ nhưng rất sạch sẽ, máy lạnh tốt, hút mùi ổn, view sông rất đẹp. Đặt đồ ăn làm hơi lâu.",ï»¿Huong Giang Hotel Resort and Spa,https://www.traveloka.com/en-vn/hotel/vietnam/huong-giang-hotel-resort-and-spa-1000000240823
16,Mình có để quên áo ở phòng và đã liên hệ hotline khách sạn ngay sau đó nhưng lại không nhận được hỗ trợ từ phía Huong Giang Hotel. Mình thậm chí đã nhắn tin cho page nhưng bị seen và không nhận được bất kì câu trả lời nào,ï»¿Huong Giang Hotel Resort and Spa,https://www.traveloka.com/en-vn/hotel/vietnam/huong-giang-hotel-resort-and-spa-1000000240823
17,"Khách sạn vị trí trung tâm, buffet sáng bình thường, view sông Hương, mỗi tội phòng ốc cũ quá, máy lạnh kêu to làm khó ngủ.",ï»¿Huong Giang Hotel Resort and Spa,https://www.traveloka.com/en-vn/hotel/vietnam/huong-giang-hotel-resort-and-spa-1000000240823
18,"Kỳ nghỉ tốt! Vị trí khách sạn tuyệt vời, thơ mộng, bữa sáng ngon! Tuy nhiên trang thiết bị trong phòng đã hết khấu hao cần thay thế, sửa chữa (điều khiển máy điều hoà, vòi tắm.)",ï»¿Huong Giang Hotel Resort and Spa,https://www.traveloka.com/en-vn/hotel/vietnam/huong-giang-hotel-resort-and-spa-1000000240823
19,"Khách sạn phòng rất tốt, phục vụ ăn sáng đa dạng các món",ï»¿Huong Giang Hotel Resort and Spa,https://www.traveloka.com/en-vn/hotel/vietnam/huong-giang-hotel-resort-and-spa-1000000240823
20,"Mình đặt phòng 3 người lớn thì được khách sạn xếp cho phòng có 2 giường đơn và kê thêm 1 giường phụ, thành ra phòng mình có 3 giường đơn bằng nhau, mỗi người lớn 1 giường rất thuận tiện và thoải mái, mình rất hài lòng ở điểm này. Về phần buffet sáng ở khách sạn thì không có gì đặc biệt, các món nấu hơi lạt và phần lớn là các món cơ bản như sandwich trắng cắt lát, bơ/ mứt, xúc xích chiên, spagetti, đồ ăn nóng thì có 2 món là soup gạch tôm và lagu bò, 1 món nước tại quầy là bún bò. Vì khách sạn cũng lâu đời nên các phần kẽ tường, góc thường cũng hơi cũ, nhưng qua 3 ngày mình ở lại thì thấy thường xuyên có nhân viên tu bổ, quét vôi, sơn sửa, thể hiện rằng khách sạn cũng có chú trọng sửa sang lại cơ sở. Các chú bell man, door man siêu nhanh nhẹn, nhạy bén, hoàn thành tốt nhiệm vụ của mình.",ï»¿Huong Giang Hotel Resort and Spa,https://www.traveloka.com/en-vn/hotel/vietnam/huong-giang-hotel-resort-and-spa-1000000240823
21,"Nhân viên thân thiện, phòng sạch sẽ",ï»¿Huong Giang Hotel Resort and Spa,https://www.traveloka.com/en-vn/hotel/vietnam/huong-giang-hotel-resort-and-spa-1000000240823
22,"Phòng đẹp, view 1 nửa sông hơi tiếc. Muốn góp ý có thêm bàn ủi cho khách.",ï»¿Huong Giang Hotel Resort and Spa,https://www.traveloka.com/en-vn/hotel/vietnam/huong-giang-hotel-resort-and-spa-1000000240823
23,"Phòng cũ, ăn sáng ít món, mất điện do sự cố nhưng không có máy phát để khách hàng phải đợi 55 tiếng mới có điện",ï»¿Huong Giang Hotel Resort and Spa,https://www.traveloka.com/en-vn/hotel/vietnam/huong-giang-hotel-resort-and-spa-1000000240823
24,,ï»¿Huong Giang Hotel Resort and Spa,https://www.traveloka.com/en-vn/hotel/vietnam/huong-giang-hotel-resort-and-spa-1000000240823
25,"Phòng bày trí đẹp ấm cúng, nhân viên nhiệt tình dễ thương, ăn sáng cũng rất đa dạng. Dọn phòng nhanh và sạch sẽ ngày 2 lần luôn Sẽ quay lại lần sau 👍",ï»¿Huong Giang Hotel Resort and Spa,https://www.traveloka.com/en-vn/hotel/vietnam/huong-giang-hotel-resort-and-spa-1000000240823
26,Khách sạn nhiệt tình thân thiện cho nhận phòng sớm thì máy bay xuống sớm và vì lý do sức khỏe nên không ở lại lâu khách sạn vẫn hỗ trợ hoàn tiền những ngày không ở nếu có dịp tôi vẫn sẽ tiếp tục lưu trú tại đây khi đi đến Huế,ï»¿Huong Giang Hotel Resort and Spa,https://www.traveloka.com/en-vn/hotel/vietnam/huong-giang-hotel-resort-and-spa-1000000240823
27,,ï»¿Huong Giang Hotel Resort and Spa,https://www.traveloka.com/en-vn/hotel/vietnam/huong-giang-hotel-resort-and-spa-1000000240823
28,"Buffet sáng đồ ăn ít, dở tệ, được 1 món bún Huế mà ""hết giò"" chẳng hiểu khách sạn Hương Giang 4 sao nổi tiếng Huế là vậy. Hồ bơi thì thật là thất vọng so với ảnh trên website. Khách sạn Hương Giang là khách sạn nổi tiếng ở Huế, có vị trí, không gian rất tuyệt vời nhưng hình như giờ chủ nhân của khách sạn này chỉ thu lợi mà cần biết nâng cấp, tái tạo để nó đang trên đà đi xuống, thật đáng tiếc.",ï»¿Huong Giang Hotel Resort and Spa,https://www.traveloka.com/en-vn/hotel/vietnam/huong-giang-hotel-resort-and-spa-1000000240823
29,"Khách sạn xây đã lâu nên nội thất cũ. Điều hoà cũ, không mát. Điểm cộng cho căn view sông Hương.",ï»¿Huong Giang Hotel Resort and Spa,https://www.traveloka.com/en-vn/hotel/vietnam/huong-giang-hotel-resort-and-spa-1000000240823
30,"nhân viên tốt, phòng đẹp, đồ ăn sáng ngon",ï»¿Huong Giang Hotel Resort and Spa,https://www.traveloka.com/en-vn/hotel/vietnam/huong-giang-hotel-resort-and-spa-1000000240823
31,,ï»¿Huong Giang Hotel Resort and Spa,https://www.traveloka.com/en-vn/hotel/vietnam/huong-giang-hotel-resort-and-spa-1000000240823
32,"kỳ nghĩ tuyệt vời, điện trong phòng chập chờn, không ổn định.",ï»¿Huong Giang Hotel Resort and Spa,https://www.traveloka.com/en-vn/hotel/vietnam/huong-giang-hotel-resort-and-spa-1000000240823
33,"phòng ok nhân viên nhiệt tình, vị trí thuận lợi, bữa sáng đơn giản",ï»¿Huong Giang Hotel Resort and Spa,https://www.traveloka.com/en-vn/hotel/vietnam/huong-giang-hotel-resort-and-spa-1000000240823
34,"Phòng ốc sạch sẽ. Bữa sáng ngon. Nhân viên nhiệt tình chu đáo. Bể bơi nhỏ cho con trai 3 tuổi, giúp bé tự tin xuống nước và vui chơi thỏa thích. Sẽ trở lại lưu trú vào lần tới.",ï»¿Huong Giang Hotel Resort and Spa,https://www.traveloka.com/en-vn/hotel/vietnam/huong-giang-hotel-resort-and-spa-1000000240823
35,"View đẹp, phòng sạch sẽ, có ban công nhìn ra sông siêu đỉnh. Sẽ quay lạiii",ï»¿Huong Giang Hotel Resort and Spa,https://www.traveloka.com/en-vn/hotel/vietnam/huong-giang-hotel-resort-and-spa-1000000240823
36,Nội thất củ kỉ lỗi thời giá thành cao,ï»¿Huong Giang Hotel Resort and Spa,https://www.traveloka.com/en-vn/hotel/vietnam/huong-giang-hotel-resort-and-spa-1000000240823
37,"Phòng đẹp. Đồ ăn ngon. Nhân viên phục vụ nhiệt tình. Góp ý đơn vị mài lại các cạnh gạch nền hồ bơi. Trong đoàn có nhiều người bị gạch cắt chân, chảy máu. Phần lớn là trẻ em",ï»¿Huong Giang Hotel Resort and Spa,https://www.traveloka.com/en-vn/hotel/vietnam/huong-giang-hotel-resort-and-spa-1000000240823
38,"Tôi muốn giường đôi vì đi 2 vợ chồng, nhưng họ xếp cho tôi 2 giường đơn ghép lại, nằm 1 bên thì không đủ, nằm giữa thì đau lưng vì gờ đệm.",ï»¿Huong Giang Hotel Resort and Spa,https://www.traveloka.com/en-vn/hotel/vietnam/huong-giang-hotel-resort-and-spa-1000000240823
39,"Khách sạn rất ổn, nhân viên nhiệt tình và lịch sự. Mình book cho bố mẹ đi du lịch về 2 cụ rất hài lòng.",ï»¿Huong Giang Hotel Resort and Spa,https://www.traveloka.com/en-vn/hotel/vietnam/huong-giang-hotel-resort-and-spa-1000000240823
